,regimen,regimen_abbrev,regimen_name,regimen_name_formatted,van_deun_core_drug,van_deun_companion_drugs,van_deun,resistance_prevention,mechanism_of_action,route_of_administration,route_of_administration_hospitalized,cost,toxicity,qt_prolongation,high_bactericidal_activity_early,high_bactericidal_activity,high_sterilizing_activity,efficacy,bactericidal_activity_early,bactericidal_activity,sterilizing_activity,synergism,antagonism,contraindications,same_drug_class,first_line,clinical_evidence
9831,"(10, 15, 16, 21)","TERI, PTH, RIF, INH HD","['Terizidone', 'Prothionamide', 'Rifampicin', 'Isoniazid High Dose']","['terizidone', 'prothionamide', 'rifampicin', 'isoniazid_high_dose']",True,False,False,10,True,True,True,255.02999999999997,8.25,False,True,True,True,True,12,14,12,0,0,0,0,2,11
9832,"(10, 15, 16, 22)","TERI, PTH, RIF, PZA","['Terizidone', 'Prothionamide', 'Rifampicin', 'Pyrazinamide']","['terizidone', 'prothionamide', 'rifampicin', 'pyrazinamide']",True,False,False,8,True,True,True,255.79999999999998,8.0,False,False,True,True,False,9,13,13,0,0,0,0,2,13
9834,"(10, 15, 17, 18)","TERI, PTH, RIF HD, RBT","['Terizidone', 'Prothionamide', 'Rifampicin High Dose', 'Rifabutin']","['terizidone', 'prothionamide', 'rifampicin_high_dose', 'rifabutin']",False,False,False,10,False,True,True,334.28000000000003,8.5,False,False,False,True,False,10,11,13,0,0,0,1,2,8
9835,"(10, 15, 17, 19)","TERI, PTH, RIF HD, DLM","['Terizidone', 'Prothionamide', 'Rifampicin High Dose', 'Delamanid']","['terizidone', 'prothionamide', 'rifampicin_high_dose', 'delamanid']",False,False,False,9,True,True,True,585.31,8.0,False,False,False,True,False,10,10,12,0,0,0,0,1,7
9836,"(10, 15, 17, 20)","TERI, PTH, RIF HD, INH","['Terizidone', 'Prothionamide', 'Rifampicin High Dose', 'Isoniazid']","['terizidone', 'prothionamide', 'rifampicin_high_dose', 'isoniazid']",False,False,False,10,True,True,True,277.29,8.0,False,True,True,True,True,13,12,12,0,0,0,0,2,10
9837,"(10, 15, 17, 21)","TERI, PTH, RIF HD, INH HD","['Terizidone', 'Prothionamide', 'Rifampicin High Dose', 'Isoniazid High Dose']","['terizidone', 'prothionamide', 'rifampicin_high_dose', 'isoniazid_high_dose']",False,False,False,10,True,True,True,277.91,8.25,False,True,True,True,True,12,12,12,0,0,0,0,2,8
9838,"(10, 15, 17, 22)","TERI, PTH, RIF HD, PZA","['Terizidone', 'Prothionamide', 'Rifampicin High Dose', 'Pyrazinamide']","['terizidone', 'prothionamide', 'rifampicin_high_dose', 'pyrazinamide']",False,False,False,8,True,True,True,278.68,8.0,False,False,False,True,False,9,11,13,0,0,0,0,2,10
9840,"(10, 15, 18, 19)","TERI, PTH, RBT, DLM","['Terizidone', 'Prothionamide', 'Rifabutin', 'Delamanid']","['terizidone', 'prothionamide', 'rifabutin', 'delamanid']",False,False,False,9,True,True,True,604.78,8.5,False,False,False,True,False,9,11,11,0,0,0,0,1,8
9841,"(10, 15, 18, 20)","TERI, PTH, RBT, INH","['Terizidone', 'Prothionamide', 'Rifabutin', 'Isoniazid']","['terizidone', 'prothionamide', 'rifabutin', 'isoniazid']",False,False,False,10,True,True,True,296.76,8.5,False,True,True,True,True,12,13,11,0,0,0,0,2,11
9842,"(10, 15, 18, 21)","TERI, PTH, RBT, INH HD","['Terizidone', 'Prothionamide', 'Rifabutin', 'Isoniazid High Dose']","['terizidone', 'prothionamide', 'rifabutin', 'isoniazid_high_dose']",False,False,False,10,True,True,True,297.38,8.75,False,True,True,True,True,11,13,11,0,0,0,0,2,9
9843,"(10, 15, 18, 22)","TERI, PTH, RBT, PZA","['Terizidone', 'Prothionamide', 'Rifabutin', 'Pyrazinamide']","['terizidone', 'prothionamide', 'rifabutin', 'pyrazinamide']",False,False,False,8,True,True,True,298.15,8.5,False,False,False,True,False,8,12,12,0,0,0,0,2,11
9845,"(10, 15, 19, 20)","TERI, PTH, DLM, INH","['Terizidone', 'Prothionamide', 'Delamanid', 'Isoniazid']","['terizidone', 'prothionamide', 'delamanid', 'isoniazid']",False,False,False,9,False,True,True,547.79,8.0,False,True,True,False,False,12,12,10,0,0,0,0,1,10
9846,"(10, 15, 19, 21)","TERI, PTH, DLM, INH HD","['Terizidone', 'Prothionamide', 'Delamanid', 'Isoniazid High Dose']","['terizidone', 'prothionamide', 'delamanid', 'isoniazid_high_dose']",False,False,False,9,False,True,True,548.41,8.25,False,True,True,False,False,11,12,10,0,0,0,0,1,8
9847,"(10, 15, 19, 22)","TERI, PTH, DLM, PZA","['Terizidone', 'Prothionamide', 'Delamanid', 'Pyrazinamide']","['terizidone', 'prothionamide', 'delamanid', 'pyrazinamide']",False,False,False,7,True,True,True,549.18,8.0,False,False,False,True,False,8,11,11,1,0,0,0,1,10
9849,"(10, 15, 20, 21)","TERI, PTH, INH, INH HD","['Terizidone', 'Prothionamide', 'Isoniazid', 'Isoniazid High Dose']","['terizidone', 'prothionamide', 'isoniazid', 'isoniazid_high_dose']",False,False,False,10,False,True,True,240.39,8.25,False,True,True,False,False,14,14,10,0,0,0,1,2,11
9850,"(10, 15, 20, 22)","TERI, PTH, INH, PZA","['Terizidone', 'Prothionamide', 'Isoniazid', 'Pyrazinamide']","['terizidone', 'prothionamide', 'isoniazid', 'pyrazinamide']",False,False,False,8,True,True,True,241.16,8.0,False,True,True,True,True,11,13,11,0,0,0,0,2,13
9852,"(10, 15, 21, 22)","TERI, PTH, INH HD, PZA","['Terizidone', 'Prothionamide', 'Isoniazid High Dose', 'Pyrazinamide']","['terizidone', 'prothionamide', 'isoniazid_high_dose', 'pyrazinamide']",False,False,False,8,True,True,True,241.77999999999997,8.25,False,True,True,True,True,10,13,11,0,0,0,0,2,11
9855,"(10, 16, 17, 18)","TERI, RIF, RIF HD, RBT","['Terizidone', 'Rifampicin', 'Rifampicin High Dose', 'Rifabutin']","['terizidone', 'rifampicin', 'rifampicin_high_dose', 'rifabutin']",True,False,False,11,False,True,True,330.58000000000004,6.5,False,False,True,True,False,10,12,16,0,0,0,3,3,9
9856,"(10, 16, 17, 19)","TERI, RIF, RIF HD, DLM","['Terizidone', 'Rifampicin', 'Rifampicin High Dose', 'Delamanid']","['terizidone', 'rifampicin', 'rifampicin_high_dose', 'delamanid']",True,False,False,10,False,True,True,581.61,6.0,False,False,True,True,False,10,11,15,0,0,0,1,2,8
9857,"(10, 16, 17, 20)","TERI, RIF, RIF HD, INH","['Terizidone', 'Rifampicin', 'Rifampicin High Dose', 'Isoniazid']","['terizidone', 'rifampicin', 'rifampicin_high_dose', 'isoniazid']",True,True,True,11,False,True,True,273.59000000000003,6.0,False,True,True,True,True,13,13,15,0,0,0,1,3,11
9858,"(10, 16, 17, 21)","TERI, RIF, RIF HD, INH HD","['Terizidone', 'Rifampicin', 'Rifampicin High Dose', 'Isoniazid High Dose']","['terizidone', 'rifampicin', 'rifampicin_high_dose', 'isoniazid_high_dose']",True,True,True,11,False,True,True,274.21000000000004,6.25,False,True,True,True,True,12,13,15,0,0,0,1,3,9
9859,"(10, 16, 17, 22)","TERI, RIF, RIF HD, PZA","['Terizidone', 'Rifampicin', 'Rifampicin High Dose', 'Pyrazinamide']","['terizidone', 'rifampicin', 'rifampicin_high_dose', 'pyrazinamide']",True,False,False,9,False,True,True,274.98,6.0,False,False,True,True,False,9,12,16,0,0,0,1,3,11
9861,"(10, 16, 18, 19)","TERI, RIF, RBT, DLM","['Terizidone', 'Rifampicin', 'Rifabutin', 'Delamanid']","['terizidone', 'rifampicin', 'rifabutin', 'delamanid']",True,False,False,10,False,True,True,601.0799999999999,6.5,False,False,True,True,False,9,12,14,0,0,0,1,2,9
9862,"(10, 16, 18, 20)","TERI, RIF, RBT, INH","['Terizidone', 'Rifampicin', 'Rifabutin', 'Isoniazid']","['terizidone', 'rifampicin', 'rifabutin', 'isoniazid']",True,True,True,11,False,True,True,293.06,6.5,False,True,True,True,True,12,14,14,0,0,0,1,3,12
9863,"(10, 16, 18, 21)","TERI, RIF, RBT, INH HD","['Terizidone', 'Rifampicin', 'Rifabutin', 'Isoniazid High Dose']","['terizidone', 'rifampicin', 'rifabutin', 'isoniazid_high_dose']",True,True,True,11,False,True,True,293.68,6.75,False,True,True,True,True,11,14,14,0,0,0,1,3,10
9864,"(10, 16, 18, 22)","TERI, RIF, RBT, PZA","['Terizidone', 'Rifampicin', 'Rifabutin', 'Pyrazinamide']","['terizidone', 'rifampicin', 'rifabutin', 'pyrazinamide']",True,False,False,9,False,True,True,294.45,6.5,False,False,True,True,False,8,13,15,0,0,0,1,3,12
9866,"(10, 16, 19, 20)","TERI, RIF, DLM, INH","['Terizidone', 'Rifampicin', 'Delamanid', 'Isoniazid']","['terizidone', 'rifampicin', 'delamanid', 'isoniazid']",True,True,True,10,False,True,True,544.09,6.0,False,True,True,True,True,12,13,13,0,0,0,0,2,11
9867,"(10, 16, 19, 21)","TERI, RIF, DLM, INH HD","['Terizidone', 'Rifampicin', 'Delamanid', 'Isoniazid High Dose']","['terizidone', 'rifampicin', 'delamanid', 'isoniazid_high_dose']",True,True,True,10,False,True,True,544.71,6.25,False,True,True,True,True,11,13,13,0,0,0,0,2,9
9868,"(10, 16, 19, 22)","TERI, RIF, DLM, PZA","['Terizidone', 'Rifampicin', 'Delamanid', 'Pyrazinamide']","['terizidone', 'rifampicin', 'delamanid', 'pyrazinamide']",True,False,False,8,True,True,True,545.48,6.0,False,False,True,True,False,8,12,14,1,0,0,0,2,11
9870,"(10, 16, 20, 21)","TERI, RIF, INH, INH HD","['Terizidone', 'Rifampicin', 'Isoniazid', 'Isoniazid High Dose']","['terizidone', 'rifampicin', 'isoniazid', 'isoniazid_high_dose']",True,True,True,11,False,True,True,236.69,6.25,False,True,True,True,True,14,15,13,0,0,0,1,3,12
9871,"(10, 16, 20, 22)","TERI, RIF, INH, PZA","['Terizidone', 'Rifampicin', 'Isoniazid', 'Pyrazinamide']","['terizidone', 'rifampicin', 'isoniazid', 'pyrazinamide']",True,True,True,9,True,True,True,237.46,6.0,False,True,True,True,True,11,14,14,0,0,0,0,3,14
9873,"(10, 16, 21, 22)","TERI, RIF, INH HD, PZA","['Terizidone', 'Rifampicin', 'Isoniazid High Dose', 'Pyrazinamide']","['terizidone', 'rifampicin', 'isoniazid_high_dose', 'pyrazinamide']",True,True,True,9,True,True,True,238.07999999999998,6.25,False,True,True,True,True,10,14,14,0,0,0,0,3,12
9876,"(10, 17, 18, 19)","TERI, RIF HD, RBT, DLM","['Terizidone', 'Rifampicin High Dose', 'Rifabutin', 'Delamanid']","['terizidone', 'rifampicin_high_dose', 'rifabutin', 'delamanid']",False,False,False,10,False,True,True,623.96,6.5,False,False,False,True,False,9,10,14,0,0,0,1,2,6
9877,"(10, 17, 18, 20)","TERI, RIF HD, RBT, INH","['Terizidone', 'Rifampicin High Dose', 'Rifabutin', 'Isoniazid']","['terizidone', 'rifampicin_high_dose', 'rifabutin', 'isoniazid']",False,True,False,11,False,True,True,315.94000000000005,6.5,False,True,True,True,True,12,12,14,0,0,0,1,3,9
9878,"(10, 17, 18, 21)","TERI, RIF HD, RBT, INH HD","['Terizidone', 'Rifampicin High Dose', 'Rifabutin', 'Isoniazid High Dose']","['terizidone', 'rifampicin_high_dose', 'rifabutin', 'isoniazid_high_dose']",False,True,False,11,False,True,True,316.56000000000006,6.75,False,True,True,True,True,11,12,14,0,0,0,1,3,7
9879,"(10, 17, 18, 22)","TERI, RIF HD, RBT, PZA","['Terizidone', 'Rifampicin High Dose', 'Rifabutin', 'Pyrazinamide']","['terizidone', 'rifampicin_high_dose', 'rifabutin', 'pyrazinamide']",False,False,False,9,False,True,True,317.33000000000004,6.5,False,False,False,True,False,8,11,15,0,0,0,1,3,9
9881,"(10, 17, 19, 20)","TERI, RIF HD, DLM, INH","['Terizidone', 'Rifampicin High Dose', 'Delamanid', 'Isoniazid']","['terizidone', 'rifampicin_high_dose', 'delamanid', 'isoniazid']",False,True,False,10,False,True,True,566.97,6.0,False,True,True,True,True,12,11,13,0,0,0,0,2,8
9882,"(10, 17, 19, 21)","TERI, RIF HD, DLM, INH HD","['Terizidone', 'Rifampicin High Dose', 'Delamanid', 'Isoniazid High Dose']","['terizidone', 'rifampicin_high_dose', 'delamanid', 'isoniazid_high_dose']",False,True,False,10,False,True,True,567.59,6.25,False,True,True,True,True,11,11,13,0,0,0,0,2,6
9883,"(10, 17, 19, 22)","TERI, RIF HD, DLM, PZA","['Terizidone', 'Rifampicin High Dose', 'Delamanid', 'Pyrazinamide']","['terizidone', 'rifampicin_high_dose', 'delamanid', 'pyrazinamide']",False,False,False,8,True,True,True,568.36,6.0,False,False,False,True,False,8,10,14,1,0,0,0,2,8
9885,"(10, 17, 20, 21)","TERI, RIF HD, INH, INH HD","['Terizidone', 'Rifampicin High Dose', 'Isoniazid', 'Isoniazid High Dose']","['terizidone', 'rifampicin_high_dose', 'isoniazid', 'isoniazid_high_dose']",False,True,False,11,False,True,True,259.57000000000005,6.25,False,True,True,True,True,14,13,13,0,0,0,1,3,9
9886,"(10, 17, 20, 22)","TERI, RIF HD, INH, PZA","['Terizidone', 'Rifampicin High Dose', 'Isoniazid', 'Pyrazinamide']","['terizidone', 'rifampicin_high_dose', 'isoniazid', 'pyrazinamide']",False,True,False,9,True,True,True,260.34000000000003,6.0,False,True,True,True,True,11,12,14,0,0,0,0,3,11
9888,"(10, 17, 21, 22)","TERI, RIF HD, INH HD, PZA","['Terizidone', 'Rifampicin High Dose', 'Isoniazid High Dose', 'Pyrazinamide']","['terizidone', 'rifampicin_high_dose', 'isoniazid_high_dose', 'pyrazinamide']",False,True,False,9,True,True,True,260.96000000000004,6.25,False,True,True,True,True,10,12,14,0,0,0,0,3,9
9891,"(10, 18, 19, 20)","TERI, RBT, DLM, INH","['Terizidone', 'Rifabutin', 'Delamanid', 'Isoniazid']","['terizidone', 'rifabutin', 'delamanid', 'isoniazid']",False,True,False,10,False,True,True,586.4399999999999,6.5,False,True,True,True,True,11,12,12,0,0,0,0,2,9
9892,"(10, 18, 19, 21)","TERI, RBT, DLM, INH HD","['Terizidone', 'Rifabutin', 'Delamanid', 'Isoniazid High Dose']","['terizidone', 'rifabutin', 'delamanid', 'isoniazid_high_dose']",False,True,False,10,False,True,True,587.06,6.75,False,True,True,True,True,10,12,12,0,0,0,0,2,7
9893,"(10, 18, 19, 22)","TERI, RBT, DLM, PZA","['Terizidone', 'Rifabutin', 'Delamanid', 'Pyrazinamide']","['terizidone', 'rifabutin', 'delamanid', 'pyrazinamide']",False,False,False,8,True,True,True,587.8299999999999,6.5,False,False,False,True,False,7,11,13,1,0,0,0,2,9
9895,"(10, 18, 20, 21)","TERI, RBT, INH, INH HD","['Terizidone', 'Rifabutin', 'Isoniazid', 'Isoniazid High Dose']","['terizidone', 'rifabutin', 'isoniazid', 'isoniazid_high_dose']",False,True,False,11,False,True,True,279.04,6.75,False,True,True,True,True,13,14,12,0,0,0,1,3,10
9896,"(10, 18, 20, 22)","TERI, RBT, INH, PZA","['Terizidone', 'Rifabutin', 'Isoniazid', 'Pyrazinamide']","['terizidone', 'rifabutin', 'isoniazid', 'pyrazinamide']",False,True,False,9,True,True,True,279.81,6.5,False,True,True,True,True,10,13,13,0,0,0,0,3,12
9898,"(10, 18, 21, 22)","TERI, RBT, INH HD, PZA","['Terizidone', 'Rifabutin', 'Isoniazid High Dose', 'Pyrazinamide']","['terizidone', 'rifabutin', 'isoniazid_high_dose', 'pyrazinamide']",False,True,False,9,True,True,True,280.43,6.75,False,True,True,True,True,9,13,13,0,0,0,0,3,10
9901,"(10, 19, 20, 21)","TERI, DLM, INH, INH HD","['Terizidone', 'Delamanid', 'Isoniazid', 'Isoniazid High Dose']","['terizidone', 'delamanid', 'isoniazid', 'isoniazid_high_dose']",False,True,False,10,False,True,True,530.07,6.25,False,True,True,False,False,13,13,11,0,0,0,1,2,9
9902,"(10, 19, 20, 22)","TERI, DLM, INH, PZA","['Terizidone', 'Delamanid', 'Isoniazid', 'Pyrazinamide']","['terizidone', 'delamanid', 'isoniazid', 'pyrazinamide']",False,True,False,8,False,True,True,530.84,6.0,False,True,True,True,True,10,12,12,1,0,0,0,2,11
9904,"(10, 19, 21, 22)","TERI, DLM, INH HD, PZA","['Terizidone', 'Delamanid', 'Isoniazid High Dose', 'Pyrazinamide']","['terizidone', 'delamanid', 'isoniazid_high_dose', 'pyrazinamide']",False,True,False,8,False,True,True,531.46,6.25,False,True,True,True,True,9,12,12,1,0,0,0,2,9
9907,"(10, 20, 21, 22)","TERI, INH, INH HD, PZA","['Terizidone', 'Isoniazid', 'Isoniazid High Dose', 'Pyrazinamide']","['terizidone', 'isoniazid', 'isoniazid_high_dose', 'pyrazinamide']",False,True,False,9,False,True,True,223.44,6.25,False,True,True,True,True,12,14,12,0,0,0,1,3,12
9911,"(11, 12, 13, 14)","STREP, EMB, PAS, ETH","['Streptomycin', 'Ethambutol', 'Para-aminosalicylic acid', 'Ethionamide']","['streptomycin', 'ethambutol', 'para_aminosalicylic_acid', 'ethionamide']",False,False,False,9,False,True,True,155.51000000000002,10.0,False,False,False,False,False,10,10,8,0,0,0,0,1,11
9912,"(11, 12, 13, 15)","STREP, EMB, PAS, PTH","['Streptomycin', 'Ethambutol', 'Para-aminosalicylic acid', 'Prothionamide']","['streptomycin', 'ethambutol', 'para_aminosalicylic_acid', 'prothionamide']",False,False,False,9,False,True,True,162.66,10.0,False,False,False,False,False,10,10,8,0,0,0,0,1,11
9913,"(11, 12, 13, 16)","STREP, EMB, PAS, RIF","['Streptomycin', 'Ethambutol', 'Para-aminosalicylic acid', 'Rifampicin']","['streptomycin', 'ethambutol', 'para_aminosalicylic_acid', 'rifampicin']",True,False,False,10,True,True,True,158.96,8.0,False,False,True,True,False,10,11,11,0,0,0,0,2,12
9914,"(11, 12, 13, 17)","STREP, EMB, PAS, RIF HD","['Streptomycin', 'Ethambutol', 'Para-aminosalicylic acid', 'Rifampicin High Dose']","['streptomycin', 'ethambutol', 'para_aminosalicylic_acid', 'rifampicin_high_dose']",False,False,False,10,True,True,True,181.84,8.0,False,False,False,True,False,10,9,11,0,0,0,0,2,9
9915,"(11, 12, 13, 18)","STREP, EMB, PAS, RBT","['Streptomycin', 'Ethambutol', 'Para-aminosalicylic acid', 'Rifabutin']","['streptomycin', 'ethambutol', 'para_aminosalicylic_acid', 'rifabutin']",False,False,False,10,True,True,True,201.31,8.5,False,False,False,True,False,9,10,10,0,0,0,0,2,10
9916,"(11, 12, 13, 19)","STREP, EMB, PAS, DLM","['Streptomycin', 'Ethambutol', 'Para-aminosalicylic acid', 'Delamanid']","['streptomycin', 'ethambutol', 'para_aminosalicylic_acid', 'delamanid']",False,False,False,9,True,True,True,452.34000000000003,8.0,False,False,False,False,False,9,9,9,0,0,0,0,1,9
9917,"(11, 12, 13, 20)","STREP, EMB, PAS, INH","['Streptomycin', 'Ethambutol', 'Para-aminosalicylic acid', 'Isoniazid']","['streptomycin', 'ethambutol', 'para_aminosalicylic_acid', 'isoniazid']",False,False,False,10,True,True,True,144.32000000000002,8.0,False,True,True,False,False,12,11,9,0,0,0,0,2,12
9918,"(11, 12, 13, 21)","STREP, EMB, PAS, INH HD","['Streptomycin', 'Ethambutol', 'Para-aminosalicylic acid', 'Isoniazid High Dose']","['streptomycin', 'ethambutol', 'para_aminosalicylic_acid', 'isoniazid_high_dose']",False,False,False,10,True,True,True,144.94,8.25,False,True,True,False,False,11,11,9,0,0,0,0,2,10
9919,"(11, 12, 13, 22)","STREP, EMB, PAS, PZA","['Streptomycin', 'Ethambutol', 'Para-aminosalicylic acid', 'Pyrazinamide']","['streptomycin', 'ethambutol', 'para_aminosalicylic_acid', 'pyrazinamide']",False,False,False,8,True,True,True,145.71,8.0,False,False,False,True,False,8,10,10,0,0,0,0,2,12
9921,"(11, 12, 14, 15)","STREP, EMB, ETH, PTH","['Streptomycin', 'Ethambutol', 'Ethionamide', 'Prothionamide']","['streptomycin', 'ethambutol', 'ethionamide', 'prothionamide']",False,False,False,9,False,True,True,52.46000000000001,10.0,False,False,False,False,False,10,11,7,0,0,0,0,1,12
9922,"(11, 12, 14, 16)","STREP, EMB, ETH, RIF","['Streptomycin', 'Ethambutol', 'Ethionamide', 'Rifampicin']","['streptomycin', 'ethambutol', 'ethionamide', 'rifampicin']",True,False,False,10,False,True,True,48.760000000000005,8.0,False,False,True,True,False,10,12,10,0,0,0,0,2,13
9923,"(11, 12, 14, 17)","STREP, EMB, ETH, RIF HD","['Streptomycin', 'Ethambutol', 'Ethionamide', 'Rifampicin High Dose']","['streptomycin', 'ethambutol', 'ethionamide', 'rifampicin_high_dose']",False,False,False,10,False,True,True,71.64000000000001,8.0,False,False,False,True,False,10,10,10,0,0,0,0,2,10
9924,"(11, 12, 14, 18)","STREP, EMB, ETH, RBT","['Streptomycin', 'Ethambutol', 'Ethionamide', 'Rifabutin']","['streptomycin', 'ethambutol', 'ethionamide', 'rifabutin']",False,False,False,10,False,True,True,91.11000000000001,8.5,False,False,False,True,False,9,11,9,0,0,0,0,2,11
9925,"(11, 12, 14, 19)","STREP, EMB, ETH, DLM","['Streptomycin', 'Ethambutol', 'Ethionamide', 'Delamanid']","['streptomycin', 'ethambutol', 'ethionamide', 'delamanid']",False,False,False,9,False,True,True,342.14,8.0,False,False,False,False,False,9,10,8,0,0,0,0,1,10
9926,"(11, 12, 14, 20)","STREP, EMB, ETH, INH","['Streptomycin', 'Ethambutol', 'Ethionamide', 'Isoniazid']","['streptomycin', 'ethambutol', 'ethionamide', 'isoniazid']",False,False,False,10,False,True,True,34.120000000000005,8.0,False,True,True,False,False,12,12,8,0,0,0,0,2,13
9927,"(11, 12, 14, 21)","STREP, EMB, ETH, INH HD","['Streptomycin', 'Ethambutol', 'Ethionamide', 'Isoniazid High Dose']","['streptomycin', 'ethambutol', 'ethionamide', 'isoniazid_high_dose']",False,False,False,10,False,True,True,34.74,8.25,False,True,True,False,False,11,12,8,0,0,0,0,2,11
9928,"(11, 12, 14, 22)","STREP, EMB, ETH, PZA","['Streptomycin', 'Ethambutol', 'Ethionamide', 'Pyrazinamide']","['streptomycin', 'ethambutol', 'ethionamide', 'pyrazinamide']",False,False,False,8,False,True,True,35.510000000000005,8.0,False,False,False,True,False,8,11,9,0,0,0,0,2,13
9930,"(11, 12, 15, 16)","STREP, EMB, PTH, RIF","['Streptomycin', 'Ethambutol', 'Prothionamide', 'Rifampicin']","['streptomycin', 'ethambutol', 'prothionamide', 'rifampicin']",True,False,False,10,False,True,True,55.91,8.0,False,False,True,True,False,10,12,10,0,0,0,0,2,13
9931,"(11, 12, 15, 17)","STREP, EMB, PTH, RIF HD","['Streptomycin', 'Ethambutol', 'Prothionamide', 'Rifampicin High Dose']","['streptomycin', 'ethambutol', 'prothionamide', 'rifampicin_high_dose']",False,False,False,10,False,True,True,78.78999999999999,8.0,False,False,False,True,False,10,10,10,0,0,0,0,2,10
9932,"(11, 12, 15, 18)","STREP, EMB, PTH, RBT","['Streptomycin', 'Ethambutol', 'Prothionamide', 'Rifabutin']","['streptomycin', 'ethambutol', 'prothionamide', 'rifabutin']",False,False,False,10,False,True,True,98.25999999999999,8.5,False,False,False,True,False,9,11,9,0,0,0,0,2,11
